UniProt1	UniProt2	symbol1	symbol2	evidence type	heart
P11586	P22314	MTHFD1	UBA1	exp;pred	1
O14964	P22314	HGS	UBA1	exp;pred	1
P0CG48	P22314	UBC	UBA1	exp	1
P05412	P22314	JUN	UBA1	exp;pred	1
O75190	P22314	DNAJB6	UBA1	exp	1
P07954	P22314	FH	UBA1	exp	1
P01106	P22314	MYC	UBA1	exp;pred	1
O95433	P22314	AHSA1	UBA1	exp	1
O00410	P22314	IPO5	UBA1	exp	1
O15264	P22314	MAPK13	UBA1	exp	1
O43567	P22314	RNF13	UBA1	exp	1
P07814	P22314	EPRS	UBA1	exp	1
O43684	P22314	BUB3	UBA1	exp	1
P06493	P22314	CDK1	UBA1	exp;ortho	1
P11940	P22314	PABPC1	UBA1	exp	1
P07900	P22314	HSP90AA1	UBA1	exp	1
P10827	P22314	THRA	UBA1	exp	1
P22460	P22460	KCNA5	KCNA5	exp	1
P12931	P22460	SRC	KCNA5	exp;pred	1
P08238	P22460	HSP90AB1	KCNA5	exp	1
P06241	P22460	FYN	KCNA5	exp;pred	1
P20339	P22460	RAB5A	KCNA5	exp	1
P02786	P22460	TFRC	KCNA5	exp;pred	1
P07900	P22460	HSP90AA1	KCNA5	exp	1
O14965	P22626	AURKA	HNRNPA2B1	exp	1
P12270	P22626	TPR	HNRNPA2B1	exp	1
O14979	P22626	HNRNPDL	HNRNPA2B1	exp;pred	1
P04792	P22626	HSPB1	HNRNPA2B1	exp	1
P11441	P22626	UBL4A	HNRNPA2B1	exp	1
P0CG48	P22626	UBC	HNRNPA2B1	exp	1
P11021	P22626	HSPA5	HNRNPA2B1	exp;pred	1
P22626	P22626	HNRNPA2B1	HNRNPA2B1	exp;pred	1
P01730	P22626	CD4	HNRNPA2B1	exp	1
P10809	P22626	HSPD1	HNRNPA2B1	exp;pred	1
P11387	P22626	TOP1	HNRNPA2B1	exp;pred	1
O43324	P22626	EEF1E1	HNRNPA2B1	exp	1
P05412	P22626	JUN	HNRNPA2B1	exp;pred	1
P14866	P22626	HNRNPL	HNRNPA2B1	exp;pred	1
O95433	P22626	AHSA1	HNRNPA2B1	exp	1
P07195	P22626	LDHB	HNRNPA2B1	exp	1
P00558	P22626	PGK1	HNRNPA2B1	exp	1
P19838	P22626	NFKB1	HNRNPA2B1	exp	1
P02751	P22626	FN1	HNRNPA2B1	exp	1
P19174	P22626	PLCG1	HNRNPA2B1	exp	1
O75147	P22626	OBSL1	HNRNPA2B1	exp	1
P05161	P22626	ISG15	HNRNPA2B1	exp	1
P15927	P22626	RPA2	HNRNPA2B1	exp	1
P09913	P22626	IFIT2	HNRNPA2B1	exp	1
P16104	P22626	H2AFX	HNRNPA2B1	exp	1
P21860	P22626	ERBB3	HNRNPA2B1	exp	1
P09651	P22626	HNRNPA1	HNRNPA2B1	exp;pred	1
P19320	P22626	VCAM1	HNRNPA2B1	exp	1
O60260	P22626	PRKN	HNRNPA2B1	exp	1
O14879	P22626	IFIT3	HNRNPA2B1	exp	1
P11308	P22626	ERG	HNRNPA2B1	exp	1
P08579	P22626	SNRPB2	HNRNPA2B1	exp;pred	1
P05026	P22626	ATP1B1	HNRNPA2B1	exp	1
P20618	P22626	PSMB1	HNRNPA2B1	exp	1
P04637	P22626	TP53	HNRNPA2B1	exp;pred	1
O95793	P22626	STAU1	HNRNPA2B1	exp	1
P03372	P22626	ESR1	HNRNPA2B1	exp	1
O60841	P22681	EIF5B	CBL	exp	1
P16333	P22681	NCK1	CBL	exp;ortho;pred	1
P08670	P22681	VIM	CBL	exp	1
P08631	P22681	HCK	CBL	exp;ortho;pred	1
O60504	P22681	SORBS3	CBL	exp;pred	1
P06241	P22681	FYN	CBL	exp;ortho;pred	1
P17066	P22681	HSPA6	CBL	exp	1
O15105	P22681	SMAD7	CBL	exp	1
P06213	P22681	INSR	CBL	exp;pred	1
O43609	P22681	SPRY1	CBL	exp;pred	1
P17252	P22681	PRKCA	CBL	exp;pred	1
P22681	P22681	CBL	CBL	exp;pred	1
O43597	P22681	SPRY2	CBL	exp;ortho;pred	1
O94875	P22681	SORBS2	CBL	exp;ortho;pred	1
P04264	P22681	KRT1	CBL	exp	1
P16871	P22681	IL7R	CBL	exp	1
O15357	P22681	INPPL1	CBL	exp;pred	1
O00459	P22681	PIK3R2	CBL	exp;pred	1
P12931	P22681	SRC	CBL	exp;ortho;pred	1
P19438	P22681	TNFRSF1A	CBL	exp;pred	1
P0CG48	P22681	UBC	CBL	exp	1
P07947	P22681	YES1	CBL	exp;pred	1
P12814	P22681	ACTN1	CBL	exp;pred	1
O95155	P22681	UBE4B	CBL	exp	1
P06756	P22681	ITGAV	CBL	exp;pred	1
P13010	P22681	XRCC5	CBL	exp	1
P05783	P22681	KRT18	CBL	exp;pred	1
O14763	P22681	TNFRSF10B	CBL	exp	1
P07948	P22681	LYN	CBL	exp;ortho;pred	1
P11021	P22681	HSPA5	CBL	exp	1
P07384	P22681	CAPN1	CBL	exp	1
O14980	P22681	XPO1	CBL	exp	1
P19320	P22681	VCAM1	CBL	exp	1
O00159	P22681	MYO1C	CBL	exp	1
P19174	P22681	PLCG1	CBL	exp;ortho;pred	1
O43561	P22681	LAT	CBL	exp;ortho;pred	1
P12318	P22681	FCGR2A	CBL	exp;pred	1
P07339	P22695	CTSD	UQCRC2	exp	1
P06753	P22695	TPM3	UQCRC2	exp	1
P04843	P22695	RPN1	UQCRC2	exp;ortho	1
O95292	P22695	VAPB	UQCRC2	exp	1
P05023	P22695	ATP1A1	UQCRC2	exp	1
P08865	P22695	RPSA	UQCRC2	exp;ortho	1
P05091	P22695	ALDH2	UQCRC2	exp	1
O00410	P22695	IPO5	UQCRC2	exp	1
O00767	P22695	SCD	UQCRC2	exp	1
P07900	P22695	HSP90AA1	UQCRC2	exp	1
P04844	P22695	RPN2	UQCRC2	exp;ortho	1
P09622	P22695	DLD	UQCRC2	exp	1
P08559	P22695	PDHA1	UQCRC2	exp	1
P08238	P22695	HSP90AB1	UQCRC2	exp	1
P19838	P22695	NFKB1	UQCRC2	exp	1
P05412	P22695	JUN	UQCRC2	exp	1
P15336	P22695	ATF2	UQCRC2	exp	1
O00483	P22695	NDUFA4	UQCRC2	exp	1
O75208	P22695	COQ9	UQCRC2	exp	1
O95071	P22695	UBR5	UQCRC2	exp	1
O14949	P22695	UQCRQ	UQCRC2	exp;ortho;pred	1
P19338	P22695	NCL	UQCRC2	exp	1
P13804	P22695	ETFA	UQCRC2	exp;ortho	1
P20339	P22695	RAB5A	UQCRC2	exp	1
P14625	P22695	HSP90B1	UQCRC2	exp;ortho	1
P07237	P22695	P4HB	UQCRC2	exp	1
O00629	P22695	KPNA4	UQCRC2	exp	1
P16035	P22830	TIMP2	FECH	exp	1
O75208	P22830	COQ9	FECH	exp	1
P22830	P22830	FECH	FECH	exp;ortho;pred	1
P10809	P22830	HSPD1	FECH	exp	1
P14543	P23142	NID1	FBLN1	exp;pred	1
P23142	P23142	FBLN1	FBLN1	exp	1
O00182	P23142	LGALS9	FBLN1	exp	1
P05549	P23142	TFAP2A	FBLN1	exp	1
P02751	P23142	FN1	FBLN1	exp	1
O75478	P23246	TADA2A	SFPQ	exp	1
P05412	P23246	JUN	SFPQ	exp;pred	1
P22626	P23246	HNRNPA2B1	SFPQ	exp;pred	1
O00221	P23246	NFKBIE	SFPQ	exp;pred	1
O43504	P23246	LAMTOR5	SFPQ	exp	1
O95433	P23246	AHSA1	SFPQ	exp	1
O60341	P23246	KDM1A	SFPQ	exp;pred	1
P00558	P23246	PGK1	SFPQ	exp	1
P11308	P23246	ERG	SFPQ	exp	1
P23246	P23246	SFPQ	SFPQ	exp;pred	1
O75533	P23246	SF3B1	SFPQ	exp;pred	1
P09651	P23246	HNRNPA1	SFPQ	exp;pred	1
P09661	P23246	SNRPA1	SFPQ	exp;pred	1
O60260	P23246	PRKN	SFPQ	exp	1
O43719	P23246	HTATSF1	SFPQ	exp;pred	1
P09012	P23246	SNRPA	SFPQ	exp;pred	1
P10599	P23246	TXN	SFPQ	exp	1
O60506	P23246	SYNCRIP	SFPQ	exp;pred	1
P22695	P23246	UQCRC2	SFPQ	exp	1
O95793	P23246	STAU1	SFPQ	exp	1
P08237	P23246	PFKM	SFPQ	exp	1
P02751	P23246	FN1	SFPQ	exp	1
P14866	P23246	HNRNPL	SFPQ	exp;pred	1
O60264	P23246	SMARCA5	SFPQ	exp	1
P0CG48	P23246	UBC	SFPQ	exp	1
O75400	P23246	PRPF40A	SFPQ	exp;pred	1
O75147	P23246	OBSL1	SFPQ	exp	1
P19320	P23246	VCAM1	SFPQ	exp	1
P19338	P23246	NCL	SFPQ	exp;pred	1
P07910	P23246	HNRNPC	SFPQ	exp;pred	1
P15927	P23246	RPA2	SFPQ	exp	1
P04150	P23246	NR3C1	SFPQ	exp;pred	1
O15264	P23246	MAPK13	SFPQ	exp	1
P11387	P23246	TOP1	SFPQ	exp;pred	1
P20674	P23246	COX5A	SFPQ	exp	1
P12270	P23246	TPR	SFPQ	exp	1
O95400	P23246	CD2BP2	SFPQ	exp	1
P03372	P23246	ESR1	SFPQ	exp	1
P19838	P23396	NFKB1	RPS3	exp;pred	1
P07900	P23396	HSP90AA1	RPS3	exp;pred	1
P0CG48	P23396	UBC	RPS3	exp;pred	1
O14920	P23396	IKBKB	RPS3	exp;pred	1
P05141	P23396	SLC25A5	RPS3	exp;pred	1
P22087	P23396	FBL	RPS3	exp;pred	1
O95433	P23396	AHSA1	RPS3	exp	1
P03372	P23396	ESR1	RPS3	exp	1
O00571	P23396	DDX3X	RPS3	exp;pred	1
P08865	P23396	RPSA	RPS3	exp;pred	1
O43809	P23396	NUDT21	RPS3	exp;pred	1
P05455	P23396	SSB	RPS3	exp	1
P16104	P23396	H2AFX	RPS3	exp	1
O00767	P23396	SCD	RPS3	exp	1
O60443	P23396	GSDME	RPS3	exp	1
O43318	P23396	MAP3K7	RPS3	exp;pred	1
P19438	P23396	TNFRSF1A	RPS3	exp;pred	1
P15880	P23396	RPS2	RPS3	exp;ortho;pred	1
P19320	P23396	VCAM1	RPS3	exp	1
P05386	P23396	RPLP1	RPS3	exp;pred	1
P02751	P23396	FN1	RPS3	exp	1
O00716	P23396	E2F3	RPS3	exp	1
O95793	P23396	STAU1	RPS3	exp;pred	1
P04637	P23396	TP53	RPS3	exp;pred	1
P09651	P23396	HNRNPA1	RPS3	exp;pred	1
O14965	P23396	AURKA	RPS3	exp	1
P19338	P23396	NCL	RPS3	exp;ortho;pred	1
O15264	P23396	MAPK13	RPS3	exp	1
O14980	P23396	XPO1	RPS3	exp;ortho;pred	1
P16871	P23396	IL7R	RPS3	exp	1
P11021	P23396	HSPA5	RPS3	exp;pred	1
P05412	P23396	JUN	RPS3	exp	1
P11441	P23396	UBL4A	RPS3	exp	1
P18124	P23396	RPL7	RPS3	exp;pred	1
P23470	P23470	PTPRG	PTPRG	exp	1
O15530	P23470	PDPK1	PTPRG	exp	1
O43301	P23470	HSPA12A	PTPRG	exp	1
P18827	P23470	SDC1	PTPRG	exp	1
P06213	P23470	INSR	PTPRG	exp;pred	1
P22681	P23470	CBL	PTPRG	exp	1
O00214	P23470	LGALS8	PTPRG	exp	1
P13804	P23508	ETFA	MCC	exp	1
P07741	P23508	APRT	MCC	exp	1
O15067	P23508	PFAS	MCC	exp	1
P08579	P23508	SNRPB2	MCC	exp	1
P02786	P23508	TFRC	MCC	exp	1
P15121	P23508	AKR1B1	MCC	exp	1
P11586	P23508	MTHFD1	MCC	exp	1
O75694	P23508	NUP155	MCC	exp	1
O00303	P23508	EIF3F	MCC	exp	1
P07814	P23508	EPRS	MCC	exp	1
P13798	P23508	APEH	MCC	exp	1
P13995	P23508	MTHFD2	MCC	exp	1
P22061	P23508	PCMT1	MCC	exp	1
O00273	P23508	DFFA	MCC	exp	1
O43169	P23508	CYB5B	MCC	exp	1
P09936	P23508	UCHL1	MCC	exp	1
P12004	P23508	PCNA	MCC	exp	1
P05783	P23508	KRT18	MCC	exp	1
O43809	P23508	NUDT21	MCC	exp	1
P11177	P23508	PDHB	MCC	exp	1
O75390	P23508	CS	MCC	exp	1
O15371	P23508	EIF3D	MCC	exp	1
P07355	P23508	ANXA2	MCC	exp	1
O75474	P23508	FRAT2	MCC	exp	1
P01137	P23508	TGFB1	MCC	exp	1
P06753	P23508	TPM3	MCC	exp	1
P08237	P23508	PFKM	MCC	exp	1
O14818	P23508	PSMA7	MCC	exp	1
P16152	P23508	CBR1	MCC	exp	1
O75534	P23508	CSDE1	MCC	exp	1
P09651	P23528	HNRNPA1	CFL1	exp	1
P21333	P23528	FLNA	CFL1	exp;pred	1
P06733	P23528	ENO1	CFL1	exp;pred	1
P14618	P23528	PKM	CFL1	exp;pred	1
P19838	P23528	NFKB1	CFL1	exp	1
P16104	P23528	H2AFX	CFL1	exp;pred	1
P00441	P23528	SOD1	CFL1	exp	1
P15531	P23528	NME1	CFL1	exp	1
O00308	P23528	WWP2	CFL1	exp	1
P05412	P23528	JUN	CFL1	exp	1
P18085	P23528	ARF4	CFL1	exp	1
O95758	P23528	PTBP3	CFL1	exp	1
P00338	P23528	LDHA	CFL1	exp	1
P02751	P23528	FN1	CFL1	exp	1
P19320	P23528	VCAM1	CFL1	exp	1
P07195	P23528	LDHB	CFL1	exp	1
P12931	P23528	SRC	CFL1	exp;pred	1
P01106	P23528	MYC	CFL1	exp	1
P05023	P23528	ATP1A1	CFL1	exp;pred	1
P15336	P23528	ATF2	CFL1	exp	1
P04075	P23528	ALDOA	CFL1	exp	1
P07737	P23528	PFN1	CFL1	exp;pred	1
P04040	P23528	CAT	CFL1	exp	1
P16871	P23528	IL7R	CFL1	exp	1
O00159	P23528	MYO1C	CFL1	exp;pred	1
P05161	P23528	ISG15	CFL1	exp	1
P21291	P23528	CSRP1	CFL1	exp	1
P03372	P23528	ESR1	CFL1	exp	1
O00148	P23588	DDX39A	EIF4B	exp	1
O00303	P23588	EIF3F	EIF4B	exp;pred	1
P04792	P23588	HSPB1	EIF4B	exp	1
P17812	P23588	CTPS1	EIF4B	exp	1
O60678	P23588	PRMT3	EIF4B	exp	1
O95433	P23588	AHSA1	EIF4B	exp	1
P23588	P23588	EIF4B	EIF4B	exp	1
P13010	P23588	XRCC5	EIF4B	exp	1
O14980	P23588	XPO1	EIF4B	exp	1
O43504	P23588	LAMTOR5	EIF4B	exp;pred	1
O00571	P23588	DDX3X	EIF4B	exp;pred	1
P23528	P23588	CFL1	EIF4B	exp	1
O60260	P23588	PRKN	EIF4B	exp	1
P11940	P23588	PABPC1	EIF4B	exp;pred	1
P05023	P23634	ATP1A1	ATP2B4	exp	1
P22460	P23634	KCNA5	ATP2B4	exp;pred	1
P17931	P23634	LGALS3	ATP2B4	exp	1
O00182	P23634	LGALS9	ATP2B4	exp	1
O15194	P23634	CTDSPL	ATP2B4	exp	1
O00214	P23634	LGALS8	ATP2B4	exp	1
P12931	P23634	SRC	ATP2B4	exp	1
P01100	P23771	FOS	GATA3	exp	1
O60271	P23771	SPAG9	GATA3	exp	1
O95292	P23771	VAPB	GATA3	exp	1
P02751	P23771	FN1	GATA3	exp	1
O60341	P23771	KDM1A	GATA3	exp	1
P07900	P23771	HSP90AA1	GATA3	exp	1
P15036	P23771	ETS2	GATA3	exp	1
P03372	P23771	ESR1	GATA3	exp;pred	1
P01106	P23771	MYC	GATA3	exp	1
P10276	P23771	RARA	GATA3	exp	1
P01137	P23771	TGFB1	GATA3	exp;pred	1
O15379	P23771	HDAC3	GATA3	exp;pred	1
O75925	P24468	PIAS1	NR2F2	exp;pred	1
P24468	P24468	NR2F2	NR2F2	exp	1
O43567	P24468	RNF13	NR2F2	exp	1
P04150	P24468	NR3C1	NR2F2	exp;pred	1
O14862	P24468	AIM2	NR2F2	exp	1
O60939	P24468	SCN2B	NR2F2	exp	1
O95831	P24468	AIFM1	NR2F2	exp	1
P21246	P24522	PTN	GADD45A	exp	1
P09651	P24522	HNRNPA1	GADD45A	exp	1
P10276	P24522	RARA	GADD45A	exp	1
P07199	P24522	CENPB	GADD45A	exp	1
P08670	P24522	VIM	GADD45A	exp	1
P12004	P24522	PCNA	GADD45A	exp;pred	1
P24522	P24522	GADD45A	GADD45A	exp;pred	1
P15880	P24522	RPS2	GADD45A	exp	1
O14965	P24522	AURKA	GADD45A	exp	1
P03372	P24522	ESR1	GADD45A	exp	1
O75165	P24522	DNAJC13	GADD45A	exp	1
P04637	P24522	TP53	GADD45A	exp;pred	1
P06493	P24522	CDK1	GADD45A	exp;ortho;pred	1
O14981	P24530	BTAF1	EDNRB	exp	1
O14787	P24530	TNPO2	EDNRB	exp	1
O75306	P24539	NDUFS2	ATP5F1	exp	1
P10809	P24539	HSPD1	ATP5F1	exp	1
O95470	P24539	SGPL1	ATP5F1	exp	1
O75208	P24539	COQ9	ATP5F1	exp	1
O00483	P24539	NDUFA4	ATP5F1	exp	1
O14949	P24539	UQCRQ	ATP5F1	exp	1
P09651	P24539	HNRNPA1	ATP5F1	exp	1
O75947	P24539	ATP5H	ATP5F1	exp;ortho;pred	1
P05412	P24539	JUN	ATP5F1	exp	1
P15880	P24539	RPS2	ATP5F1	exp	1
P06753	P24539	TPM3	ATP5F1	exp	1
O75964	P24539	ATP5L	ATP5F1	exp;pred	1
P05026	P24539	ATP1B1	ATP5F1	exp	1
O60341	P24539	KDM1A	ATP5F1	exp	1
O43889	P24593	CREB3	IGFBP5	exp	1
P05121	P24593	SERPINE1	IGFBP5	exp;pred	1
P02751	P24593	FN1	IGFBP5	exp;pred	1
P09622	P24752	DLD	ACAT1	exp	1
P00441	P24752	SOD1	ACAT1	exp	1
O60739	P24752	EIF1B	ACAT1	exp	1
P05026	P24752	ATP1B1	ACAT1	exp	1
P11441	P24752	UBL4A	ACAT1	exp	1
P07992	P24752	ERCC1	ACAT1	exp	1
O43615	P24752	TIMM44	ACAT1	exp	1
A1L0T0	P24752	ILVBL	ACAT1	exp	1
P08559	P24752	PDHA1	ACAT1	exp	1
P23246	P24752	SFPQ	ACAT1	exp	1
O14949	P24752	UQCRQ	ACAT1	exp	1
P23508	P24752	MCC	ACAT1	exp	1
P24752	P24752	ACAT1	ACAT1	exp;pred	1
P19320	P24752	VCAM1	ACAT1	exp	1
P01106	P24928	MYC	POLR2A	exp;pred	1
P12931	P24928	SRC	POLR2A	exp	1
O95758	P24928	PTBP3	POLR2A	exp	1
P07992	P24928	ERCC1	POLR2A	exp	1
P05114	P24928	HMGN1	POLR2A	exp	1
O75147	P24928	OBSL1	POLR2A	exp	1
O43719	P24928	HTATSF1	POLR2A	exp;pred	1
P11308	P24928	ERG	POLR2A	exp	1
P12004	P24928	PCNA	POLR2A	exp	1
P01375	P24928	TNF	POLR2A	exp	1
P03372	P24928	ESR1	POLR2A	exp;pred	1
P24928	P24928	POLR2A	POLR2A	exp;ortho	1
O95402	P24928	MED26	POLR2A	exp;pred	1
P19838	P24928	NFKB1	POLR2A	exp;pred	1
P13010	P24928	XRCC5	POLR2A	exp;pred	1
O00267	P24928	SUPT5H	POLR2A	exp;ortho;pred	1
P13984	P24928	GTF2F2	POLR2A	exp;ortho;pred	1
O14980	P24928	XPO1	POLR2A	exp	1
P01100	P24928	FOS	POLR2A	exp	1
O00308	P24928	WWP2	POLR2A	exp;pred	1
O75478	P24928	TADA2A	POLR2A	exp;pred	1
P16104	P24928	H2AFX	POLR2A	exp	1
P05787	P25054	KRT8	APC	exp	1
P21333	P25054	FLNA	APC	exp	1
P15927	P25054	RPA2	APC	exp	1
O76021	P25054	RSL1D1	APC	exp	1
P19838	P25054	NFKB1	APC	exp;pred	1
O95782	P25054	AP2A1	APC	exp	1
P0CG48	P25054	UBC	APC	exp	1
O14641	P25054	DVL2	APC	exp;pred	1
O14964	P25054	HGS	APC	exp	1
P11177	P25054	PDHB	APC	exp	1
P07237	P25054	P4HB	APC	exp	1
P05549	P25054	TFAP2A	APC	exp;pred	1
P05023	P25054	ATP1A1	APC	exp	1
P09429	P25054	HMGB1	APC	exp	1
O14979	P25054	HNRNPDL	APC	exp	1
O15397	P25054	IPO8	APC	exp	1
P07355	P25054	ANXA2	APC	exp	1
P04083	P25054	ANXA1	APC	exp	1
P12956	P25054	XRCC6	APC	exp	1
P12814	P25054	ACTN1	APC	exp;pred	1
P11908	P25054	PRPS2	APC	exp	1
O95071	P25054	UBR5	APC	exp	1
P11021	P25054	HSPA5	APC	exp	1
P25054	P25054	APC	APC	exp	1
P18124	P25054	RPL7	APC	exp	1
O60911	P25054	CTSV	APC	exp	1
O43464	P25054	HTRA2	APC	exp	1
P01137	P25054	TGFB1	APC	exp	1
O95243	P25054	MBD4	APC	exp	1
O75533	P25054	SF3B1	APC	exp	1
P13639	P25054	EEF2	APC	exp	1
P13010	P25054	XRCC5	APC	exp	1
O14980	P25054	XPO1	APC	exp;pred	1
P05386	P25054	RPLP1	APC	exp	1
O14640	P25054	DVL1	APC	exp;pred	1
O43684	P25054	BUB3	APC	exp;pred	1
P23528	P25054	CFL1	APC	exp	1
P06702	P25054	S100A9	APC	exp	1
P20618	P25054	PSMB1	APC	exp;pred	1
P12004	P25054	PCNA	APC	exp	1
P21675	P25054	TAF1	APC	exp	1
P09651	P25054	HNRNPA1	APC	exp	1
P04264	P25054	KRT1	APC	exp	1
P12270	P25054	TPR	APC	exp	1
P08758	P25054	ANXA5	APC	exp	1
O95758	P25054	PTBP3	APC	exp	1
O60506	P25054	SYNCRIP	APC	exp	1
P08559	P25054	PDHA1	APC	exp	1
O43251	P25054	RBFOX2	APC	exp	1
O60341	P25054	KDM1A	APC	exp	1
P02751	P25067	FN1	COL8A2	exp;pred	1
O00203	P25205	AP3B1	MCM3	exp	1
P15927	P25205	RPA2	MCM3	exp;pred	1
P23508	P25205	MCC	MCM3	exp	1
O75147	P25205	OBSL1	MCM3	exp	1
O43913	P25205	ORC5	MCM3	exp;ortho;pred	1
O60264	P25205	SMARCA5	MCM3	exp	1
P00441	P25205	SOD1	MCM3	exp	1
O43768	P25205	ENSA	MCM3	exp	1
P09622	P25205	DLD	MCM3	exp	1
P24928	P25205	POLR2A	MCM3	exp;pred	1
P14625	P25205	HSP90B1	MCM3	exp	1
P02751	P25205	FN1	MCM3	exp	1
P19320	P25205	VCAM1	MCM3	exp	1
P07900	P25205	HSP90AA1	MCM3	exp	1
O60502	P25205	MGEA5	MCM3	exp	1
P05412	P25205	JUN	MCM3	exp	1
P01106	P25205	MYC	MCM3	exp;pred	1
P06753	P25205	TPM3	MCM3	exp	1
O95816	P25685	BAG2	DNAJB1	exp;pred	1
P03372	P25685	ESR1	DNAJB1	exp	1
O75953	P25685	DNAJB5	DNAJB1	exp;pred	1
P17066	P25685	HSPA6	DNAJB1	exp;pred	1
O95429	P25685	BAG4	DNAJB1	exp	1
P17020	P25685	ZNF16	DNAJB1	exp	1
P05161	P25685	ISG15	DNAJB1	exp	1
O60260	P25685	PRKN	DNAJB1	exp	1
P00441	P25685	SOD1	DNAJB1	exp	1
P02751	P25685	FN1	DNAJB1	exp	1
P05412	P25685	JUN	DNAJB1	exp	1
P11021	P25685	HSPA5	DNAJB1	exp;pred	1
P0CG48	P25685	UBC	DNAJB1	exp	1
P04637	P25685	TP53	DNAJB1	exp	1
P19838	P25705	NFKB1	ATP5A1	exp	1
O75147	P25705	OBSL1	ATP5A1	exp	1
O76031	P25705	CLPX	ATP5A1	exp	1
P11940	P25705	PABPC1	ATP5A1	exp	1
O00308	P25705	WWP2	ATP5A1	exp	1
O43847	P25705	NRDC	ATP5A1	exp	1
P19320	P25705	VCAM1	ATP5A1	exp	1
O75439	P25705	PMPCB	ATP5A1	exp	1
O15258	P25705	RER1	ATP5A1	exp	1
P11021	P25705	HSPA5	ATP5A1	exp;pred	1
P02751	P25705	FN1	ATP5A1	exp	1
P04637	P25705	TP53	ATP5A1	exp	1
P23396	P25705	RPS3	ATP5A1	exp;pred	1
P04843	P25705	RPN1	ATP5A1	exp;ortho	1
P07237	P25705	P4HB	ATP5A1	exp	1
P08238	P25705	HSP90AB1	ATP5A1	exp;pred	1
P0CG48	P25705	UBC	ATP5A1	exp;pred	1
O00154	P25705	ACOT7	ATP5A1	exp	1
O75964	P25705	ATP5L	ATP5A1	exp;pred	1
P25054	P25705	APC	ATP5A1	exp	1
O95793	P25705	STAU1	ATP5A1	exp	1
O15264	P25705	MAPK13	ATP5A1	exp	1
P11308	P25705	ERG	ATP5A1	exp	1
P09874	P25705	PARP1	ATP5A1	exp	1
P04844	P25705	RPN2	ATP5A1	exp	1
P25705	P25705	ATP5A1	ATP5A1	exp;ortho	1
P21860	P25705	ERBB3	ATP5A1	exp	1
P22695	P25705	UQCRC2	ATP5A1	exp;ortho;pred	1
P13804	P25705	ETFA	ATP5A1	exp;ortho	1
P01730	P25705	CD4	ATP5A1	exp	1
P07947	P25705	YES1	ATP5A1	exp	1
P05141	P25705	SLC25A5	ATP5A1	exp;pred	1
P07900	P25705	HSP90AA1	ATP5A1	exp;pred	1
P11441	P25705	UBL4A	ATP5A1	exp	1
O60260	P25705	PRKN	ATP5A1	exp	1
P19438	P25705	TNFRSF1A	ATP5A1	exp;pred	1
P05412	P25705	JUN	ATP5A1	exp	1
P05161	P25705	ISG15	ATP5A1	exp	1
P24539	P25705	ATP5F1	ATP5A1	exp;ortho;pred	1
O75947	P25705	ATP5H	ATP5A1	exp;ortho;pred	1
P00558	P25705	PGK1	ATP5A1	exp	1
P09651	P25705	HNRNPA1	ATP5A1	exp	1
P05549	P25705	TFAP2A	ATP5A1	exp	1
P00441	P25787	SOD1	PSMA2	exp;pred	1
P05412	P25787	JUN	PSMA2	exp	1
P06753	P25787	TPM3	PSMA2	exp	1
O14818	P25787	PSMA7	PSMA2	exp;pred	1
P11021	P25787	HSPA5	PSMA2	exp	1
O75815	P25787	BCAR3	PSMA2	exp	1
O95456	P25787	PSMG1	PSMA2	exp	1
O60739	P25787	EIF1B	PSMA2	exp	1
P09661	P25787	SNRPA1	PSMA2	exp	1
P0CG48	P25787	UBC	PSMA2	exp	1
O43242	P25787	PSMD3	PSMA2	exp;pred	1
P08670	P25787	VIM	PSMA2	exp;pred	1
P02751	P25787	FN1	PSMA2	exp	1
P01106	P25787	MYC	PSMA2	exp	1
P20618	P25787	PSMB1	PSMA2	exp;pred	1
P25787	P25787	PSMA2	PSMA2	exp;pred	1
P08238	P25787	HSP90AB1	PSMA2	exp	1
O60260	P25787	PRKN	PSMA2	exp;pred	1
O60260	P25789	PRKN	PSMA4	exp;pred	1
P25789	P25789	PSMA4	PSMA4	exp;pred	1
O14818	P25789	PSMA7	PSMA4	exp;pred	1
P20618	P25789	PSMB1	PSMA4	exp;ortho;pred	1
O43242	P25789	PSMD3	PSMA4	exp;pred	1
P22626	P25789	HNRNPA2B1	PSMA4	exp;pred	1
P05412	P25789	JUN	PSMA4	exp	1
P25787	P25789	PSMA2	PSMA4	exp;pred	1
P19320	P25789	VCAM1	PSMA4	exp	1
O43592	P25789	XPOT	PSMA4	exp;pred	1
P01106	P25789	MYC	PSMA4	exp	1
P19838	P25789	NFKB1	PSMA4	exp	1
P16070	P26038	CD44	MSN	exp;pred	1
P05161	P26038	ISG15	MSN	exp	1
P02751	P26038	FN1	MSN	exp;pred	1
P07954	P26038	FH	MSN	exp	1
P15121	P26038	AKR1B1	MSN	exp	1
P26038	P26038	MSN	MSN	exp;pred	1
P04792	P26038	HSPB1	MSN	exp	1
O15067	P26038	PFAS	MSN	exp	1
P13667	P26038	PDIA4	MSN	exp	1
P19320	P26038	VCAM1	MSN	exp;pred	1
P19438	P26038	TNFRSF1A	MSN	exp;pred	1
P09651	P26038	HNRNPA1	MSN	exp	1
P11021	P26038	HSPA5	MSN	exp	1
P16871	P26038	IL7R	MSN	exp	1
